time,gvc,water
85.5834,8.1619,8.2
85.6668,8.16555,8.2
85.7502,8.17027,8.2
85.8336,8.17364,8.2
85.917,8.1795,8.2
86.0004,8.18666,8.2
86.0832,8.1943,8.2
86.1666,8.2034,8.2
86.25,8.21354,8.2
86.3334,8.22175,8.2
86.4168,8.22827,8.2
86.5002,8.23305,8.2
86.5836,8.23834,8.2
86.667,8.24301,8.2
86.7504,8.24796,8.2
86.8332,8.25091,8.2
86.9166,8.25413,8.2
87,8.25692,8.2
87.0834,8.26147,8.2
87.1668,8.26415,8.2
87.2502,8.26865,8.2
87.3336,8.27164,8.2
87.417,8.2751,8.2
87.5004,8.27899,8.2
87.5832,8.2812,8.2
87.6666,8.28107,8.2
87.75,8.2813,8.2
87.8334,8.28266,8.2
87.9168,8.28345,8.2
88.0002,8.2849,8.2
88.0836,8.28819,8.2
88.167,8.28964,8.2
88.2504,8.2931,8.2
88.3332,8.29552,8.2
88.4166,8.29763,8.2
88.5,8.3002,8.2
88.5834,8.30223,8.2
88.6668,8.30411,8.2
88.7502,8.30551,8.2
88.8336,8.30754,8.2
88.917,8.3086,8.2
89.0004,8.31163,8.2
89.0832,8.3135,8.2
89.1666,8.3169,8.2
89.25,8.32122,8.2
89.3334,8.3247,8.2
89.4168,8.32891,8.2
89.5002,8.3309,8.2
89.5836,8.33404,8.2
89.667,8.33626,8.2
89.7504,8.33908,8.2
89.8332,8.34286,8.2
89.9166,8.34545,8.2
90,8.34809,8.2
90.0834,8.35064,8.2
90.1668,8.35292,8.2
90.2502,8.3586,8.2
90.3336,8.36516,8.2
90.417,8.3726,8.2
90.5004,8.37831,8.2
90.5832,8.38042,8.2
90.6666,8.38196,8.2
90.75,8.38154,8.2
90.8334,8.38254,8.2
90.9168,8.3833,8.2
91.0002,8.38431,8.2
91.0836,8.38695,8.2
91.167,8.38906,8.2
91.2504,8.39066,8.2
91.3332,8.38958,8.2
91.4166,8.38913,8.2
91.5,8.39138,8.2
91.5834,8.39201,8.2
91.6668,8.39242,8.2
91.7502,8.39335,8.2
91.8336,8.39422,8.2
91.917,8.3956,8.2
92.0004,8.39679,8.2
92.0832,8.3999,8.2
92.1666,8.40124,8.2
92.25,8.40151,8.2
92.3334,8.40287,8.2
92.4168,8.4044,8.2
92.5002,8.40483,8.2
92.5836,8.40617,8.2
92.667,8.40744,8.2
92.7504,8.40975,8.2
92.8332,8.41258,8.2
92.9166,8.41521,8.2
93,8.41802,8.2
93.0834,8.42098,8.2
93.1668,8.42273,8.2
93.2502,8.42261,8.2
93.3336,8.42397,8.2
93.417,8.42607,8.2
93.5004,8.42831,8.2
93.5832,8.42899,8.2
93.6666,8.42705,8.2
93.75,8.42797,8.2
93.8334,8.42905,8.2
93.9168,8.4319,8.2
94.0002,8.43503,8.2
94.0836,8.43679,8.2
94.167,8.43698,8.2
94.2504,8.43689,8.2
94.3332,8.43645,8.2
94.4166,8.43558,8.2
94.5,8.43455,8.2
94.5834,8.43306,8.2
94.6668,8.43232,8.2
94.7502,8.43169,8.2
94.8336,8.43345,8.2
94.917,8.43345,8.2
95.0004,8.43464,8.2
95.0832,8.43537,8.2
95.1666,8.43652,8.2
95.25,8.43748,8.2
95.3334,8.43873,8.2
95.4168,8.43926,8.2
95.5002,8.4406,8.2
95.5836,8.4413,8.2
95.667,8.44197,8.2
95.7504,8.44374,8.2
95.8332,8.44397,8.2
95.9166,8.44597,8.2
96,8.44886,8.2
96.0834,8.45269,8.2
96.1668,8.45569,8.2
96.2502,8.45903,8.2
96.3336,8.4612,8.2
96.417,8.4604,8.2
96.5004,8.45959,8.2
96.5832,8.45861,8.2
96.6666,8.45757,8.2
96.75,8.45791,8.2
96.8334,8.45878,8.2
96.9168,8.45815,8.2
97.0002,8.45923,8.2
97.0836,8.45835,8.2
97.167,8.46006,8.2
97.2504,8.46173,8.2
97.3332,8.46328,8.2
97.4166,8.46287,8.2
97.5,8.46462,8.2
97.5834,8.46497,8.2
97.6668,8.46688,8.2
97.7502,8.4668,8.2
97.8336,8.46617,8.2
97.917,8.46776,8.2
98.0004,8.46718,8.2
98.0832,8.46787,8.2
98.1666,8.46918,8.2
98.25,8.47085,8.2
98.3334,8.46938,8.2
98.4168,8.46915,8.2
98.5002,8.46844,8.2
98.5836,8.46881,8.2
98.667,8.46683,8.2
98.7504,8.46738,8.2
98.8332,8.46759,8.2
98.9166,8.46892,8.2
99,8.46637,8.2
99.0834,8.46784,8.2
99.1668,8.4677,8.2
99.2502,8.46636,8.2
99.3336,8.46753,8.2
99.417,8.46778,8.2
99.5004,8.46812,8.2
99.5832,8.46973,8.2
99.6666,8.47206,8.2
99.75,8.47258,8.2
99.8334,8.4722,8.2
99.9168,8.47284,8.2
100.0002,8.47405,8.2
100.0836,8.47461,8.2
100.167,8.47525,8.2
100.2504,8.47485,8.2
100.3332,8.47451,8.2
100.4166,8.47516,8.2
100.5,8.4759,8.2
100.5834,8.47526,8.2
100.6668,8.47799,8.2
100.7502,8.47952,8.2
100.8336,8.48094,8.2
100.917,8.48137,8.2
101.0004,8.48308,8.2
101.0832,8.48312,8.2
101.1666,8.48413,8.2
101.25,8.48404,8.2
101.3334,8.48502,8.2
101.4168,8.48501,8.2
101.5002,8.48486,8.2
101.5836,8.48436,8.2
101.667,8.48443,8.2
101.7504,8.48394,8.2
101.8332,8.48355,8.2
101.9166,8.48377,8.2
102,8.48321,8.2
102.0834,8.48394,8.2
102.1668,8.48372,8.2
102.2502,8.48447,8.2
102.3336,8.48392,8.2
102.417,8.48457,8.2
102.5004,8.4844,8.2
102.5832,8.48492,8.2
102.6666,8.48566,8.2
102.75,8.4855,8.2
102.8334,8.48513,8.2
102.9168,8.48467,8.2
103.0002,8.48524,8.2
103.0836,8.48468,8.2
103.167,8.48558,8.2
103.2504,8.48717,8.2
103.3332,8.48879,8.2
103.4166,8.49027,8.2
103.5,8.48968,8.2
103.5834,8.48912,8.2
0,8.38431,7.9
0.0834,8.38636,7.9
0.1668,8.38415,7.9
0.2502,8.38512,7.9
0.3336,8.38447,7.9
0.417,8.38559,7.9
0.5004,8.38522,7.9
0.5838,8.38703,7.9
0.6672,8.38838,7.9
0.75,8.38933,7.9
0.8334,8.38917,7.9
0.9168,8.39142,7.9
1.0002,8.39206,7.9
1.0836,8.39194,7.9
1.167,8.39151,7.9
1.2504,8.39342,7.9
1.3338,8.39232,7.9
1.4172,8.39229,7.9
1.5,8.3908,7.9
1.5834,8.38998,7.9
1.6668,8.38943,7.9
1.7502,8.3899,7.9
1.8336,8.39025,7.9
1.917,8.38986,7.9
2.0004,8.38908,7.9
2.0838,8.3879,7.9
2.1672,8.38527,7.9
2.25,8.38562,7.9
2.3334,8.38461,7.9
2.4168,8.38391,7.9
2.5002,8.38173,7.9
2.5836,8.38005,7.9
2.667,8.37807,7.9
2.7504,8.37392,7.9
2.8338,8.37361,7.9
2.9172,8.37272,7.9
3,8.37152,7.9
3.0834,8.3732,7.9
3.1668,8.37297,7.9
3.2502,8.37404,7.9
3.3336,8.37378,7.9
3.417,8.37498,7.9
3.5004,8.3765,7.9
3.5838,8.37995,7.9
3.6672,8.38106,7.9
3.75,8.38411,7.9
3.8334,8.3843,7.9
3.9168,8.38805,7.9
4.0002,8.39265,7.9
4.0836,8.39082,7.9
4.167,8.3923,7.9
4.2504,8.39359,7.9
4.3338,8.39275,7.9
4.4172,8.39472,7.9
4.5,8.39537,7.9
4.5834,8.3968,7.9
4.6668,8.39564,7.9
4.7502,8.39638,7.9
4.8336,8.39718,7.9
4.917,8.39578,7.9
5.0004,8.39735,7.9
5.0838,8.39828,7.9
5.1672,8.39891,7.9
5.25,8.39863,7.9
5.3334,8.39936,7.9
5.4168,8.39771,7.9
5.5002,8.3984,7.9
5.5836,8.39932,7.9
5.667,8.39993,7.9
5.7504,8.3961,7.9
5.8338,8.39694,7.9
5.9172,8.39543,7.9
6,8.39476,7.9
6.0834,8.38959,7.9
6.1668,8.39106,7.9
6.2502,8.39143,7.9
6.3336,8.39054,7.9
6.417,8.39051,7.9
6.5004,8.38923,7.9
6.5838,8.39076,7.9
6.6672,8.39339,7.9
6.75,8.39365,7.9
6.8334,8.39488,7.9
6.9168,8.39325,7.9
7.0002,8.39365,7.9
7.0836,8.39518,7.9
7.167,8.3944,7.9
7.2504,8.39028,7.9
7.3338,8.39056,7.9
7.4172,8.39312,7.9
7.5,8.39055,7.9
7.5834,8.39183,7.9
7.6668,8.3927,7.9
7.7502,8.39363,7.9
7.8336,8.3947,7.9
7.917,8.39703,7.9
8.0004,8.39644,7.9
8.0838,8.39729,7.9
8.1672,8.39611,7.9
8.25,8.39896,7.9
8.3334,8.39813,7.9
8.4168,8.39952,7.9
8.5002,8.39896,7.9
8.5836,8.39659,7.9
8.667,8.39804,7.9
8.7504,8.40038,7.9
8.8338,8.4004,7.9
8.9172,8.40042,7.9
9,8.39946,7.9
9.0834,8.40243,7.9
9.1668,8.40298,7.9
9.2502,8.40307,7.9
9.3336,8.40436,7.9
9.417,8.403,7.9
9.5004,8.40472,7.9
9.5838,8.40403,7.9
9.6672,8.40583,7.9
9.75,8.4034,7.9
9.8334,8.40234,7.9
9.9168,8.40385,7.9
10.0002,8.40083,7.9
10.0836,8.40155,7.9
10.167,8.4005,7.9
10.2504,8.40036,7.9
10.3338,8.3991,7.9
10.4172,8.3984,7.9
10.5,8.39845,7.9
10.5834,8.39912,7.9
10.6668,8.40098,7.9
10.7502,8.40153,7.9
10.8336,8.40059,7.9
10.917,8.4,7.9
11.0004,8.40124,7.9
11.0838,8.39932,7.9
11.1672,8.40022,7.9
11.25,8.40346,7.9
11.3334,8.39831,7.9
11.4168,8.39912,7.9
11.5002,8.39909,7.9
11.5836,8.39769,7.9
11.667,8.39942,7.9
11.7504,8.40009,7.9
11.8338,8.39827,7.9
11.9172,8.40124,7.9
12,8.40186,7.9
12.0834,8.40156,7.9
12.1668,8.40375,7.9
12.2502,8.39969,7.9
12.3336,8.3984,7.9
12.417,8.39673,7.9
12.5004,8.39591,7.9
12.5838,8.39336,7.9
12.6672,8.38904,7.9
12.75,8.38248,7.9
12.8334,8.36796,7.9
12.9168,8.35387,7.9
13.0002,8.33461,7.9
13.0836,8.31664,7.9
13.167,8.29606,7.9
13.2504,8.26419,7.9
13.3338,8.23598,7.9
13.4172,8.21078,7.9
13.5,8.18898,7.9
13.5834,8.17442,7.9
13.6668,8.15693,7.9
13.7502,8.14095,7.9
13.8336,8.13393,7.9
13.917,8.12957,7.9
14.0004,8.12446,7.9
14.0838,8.11324,7.9
14.1672,8.09444,7.9
14.25,8.0822,7.9
14.3334,8.06681,7.9
14.4168,8.05203,7.9
14.5002,8.0382,7.9
14.5836,8.0176,7.9
14.667,7.99827,7.9
14.7504,7.98511,7.9
14.8338,7.9702,7.9
14.9172,7.96379,7.9
15,7.95427,7.9
15.0834,7.94387,7.9
15.1668,7.93087,7.9
15.2502,7.91374,7.9
15.3336,7.89116,7.9
15.417,7.87497,7.9
15.5004,7.86345,7.9
15.5838,7.85165,7.9
15.6672,7.84341,7.9
15.75,7.8323,7.9
15.8334,7.81976,7.9
15.9168,7.81013,7.9
16.0002,7.79937,7.9
16.0836,7.79252,7.9
16.167,7.78255,7.9
16.2504,7.77184,7.9
16.3338,7.76474,7.9
16.4172,7.75946,7.9
16.5,7.75118,7.9
16.5834,7.74043,7.9
16.6668,7.73114,7.9
16.7502,7.71972,7.9
16.8336,7.7075,7.9
16.917,7.69868,7.9
17.0004,7.69025,7.9
17.0838,7.68159,7.9
17.1672,7.66993,7.9
17.25,7.65927,7.9
17.3334,7.65128,7.9
17.4168,7.64245,7.9
17.5002,7.63338,7.9
17.5836,7.62682,7.9
17.667,7.61946,7.9
17.7504,7.6134,7.9
17.8338,7.60834,7.9
17.9172,7.60307,7.9
18,7.59787,7.9
18.0834,7.5919,7.9
18.1668,7.58793,7.9
18.2502,7.5837,7.9
18.3336,7.58088,7.9
18.417,7.57718,7.9
18.5004,7.57446,7.9
18.5838,7.57231,7.9
18.6672,7.57049,7.9
18.75,7.56901,7.9
18.8334,7.56988,7.9
18.9168,7.56889,7.9
19.0002,7.56836,7.9
19.0836,7.56932,7.9
19.167,7.56723,7.9
19.2504,7.56523,7.9
19.3338,7.55981,7.9
19.4172,7.55183,7.9
19.5,7.5432,7.9
19.5834,7.5348,7.9
19.6668,7.52528,7.9
19.7502,7.52049,7.9
19.8336,7.51443,7.9
19.917,7.51041,7.9
20.0004,7.50312,7.9
20.0838,7.50065,7.9
20.1672,7.49734,7.9
20.25,7.49526,7.9
20.3334,7.49374,7.9
20.4168,7.49317,7.9
20.5002,7.49055,7.9
20.5836,7.48909,7.9
20.667,7.49103,7.9
20.7504,7.49014,7.9
20.8338,7.49112,7.9
20.9172,7.48993,7.9
21,7.48897,7.9
21.0834,7.48687,7.9
21.1668,7.48355,7.9
21.2502,7.48208,7.9
21.3336,7.4795,7.9
21.417,7.47579,7.9
21.5004,7.47344,7.9
21.5838,7.46912,7.9
21.6672,7.465,7.9
21.75,7.46157,7.9
21.8334,7.45681,7.9
21.9168,7.45079,7.9
22.0002,7.44813,7.9
22.0836,7.44393,7.9
22.167,7.4411,7.9
22.2504,7.43797,7.9
22.3338,7.43799,7.9
22.4172,7.43674,7.9
22.5,7.43715,7.9
22.5834,7.43645,7.9
22.6668,7.43503,7.9
22.7502,7.43435,7.9
22.8336,7.43215,7.9
22.917,7.42966,7.9
23.0004,7.42998,7.9
23.0838,7.42738,7.9
23.1672,7.42767,7.9
23.25,7.42538,7.9
23.3334,7.42325,7.9
23.4168,7.41932,7.9
23.5002,7.41794,7.9
23.5836,7.41872,7.9
23.667,7.41993,7.9
23.7504,7.42363,7.9
23.8338,7.4251,7.9
23.9172,7.42635,7.9
24,7.42863,7.9
24.0834,7.42757,7.9
24.1668,7.427,7.9
24.2502,7.42812,7.9
24.3336,7.4279,7.9
24.417,7.42941,7.9
24.5004,7.43069,7.9
24.5838,7.43227,7.9
24.6672,7.43265,7.9
24.75,7.4343,7.9
24.8334,7.43605,7.9
24.9168,7.43851,7.9
25.0002,7.43982,7.9
25.0836,7.44011,7.9
25.167,7.43731,7.9
25.2504,7.43405,7.9
25.3338,7.42961,7.9
25.4172,7.42404,7.9
25.5,7.41864,7.9
25.5834,7.41348,7.9
25.6668,7.40697,7.9
25.7502,7.40239,7.9
25.8336,7.39848,7.9
25.917,7.39398,7.9
26.0004,7.39297,7.9
26.0838,7.39197,7.9
26.1672,7.39107,7.9
26.25,7.39157,7.9
26.3334,7.3915,7.9
26.4168,7.39304,7.9
26.5002,7.39551,7.9
26.5836,7.39889,7.9
26.667,7.39948,7.9
26.7504,7.39966,7.9
26.8338,7.3996,7.9
26.9172,7.39484,7.9
27,7.39331,7.9
27.0834,7.39105,7.9
27.1668,7.3896,7.9
27.2502,7.38743,7.9
27.3336,7.38536,7.9
27.417,7.38434,7.9
27.5004,7.38337,7.9
27.5838,7.38201,7.9
27.6672,7.36701,7.9
27.75,7.35467,7.9
27.8334,7.32274,7.9
27.9168,7.27056,7.9
28.0002,7.2437,7.9
28.0836,7.2359,7.9
28.167,7.23977,7.9
28.2504,7.25037,7.9
28.3338,7.26316,7.9
28.4172,7.27383,7.9
28.5,7.28114,7.9
28.5834,7.28449,7.9
28.6668,7.2822,7.9
28.7502,7.2792,7.9
28.8336,7.27683,7.9
28.917,7.2756,7.9
29.0004,7.27399,7.9
29.0838,7.27032,7.9
29.1672,7.26972,7.9
29.25,7.26682,7.9
29.3334,7.26491,7.9
29.4168,7.26418,7.9
29.5002,7.26451,7.9
29.5836,7.26699,7.9
29.667,7.26926,7.9
29.7504,7.26872,7.9
29.8338,7.26973,7.9
29.9172,7.27014,7.9
30,7.27499,7.9
30.0834,7.27821,7.9
30.1668,7.28032,7.9
30.2502,7.28404,7.9
30.3336,7.28517,7.9
30.417,7.28847,7.9
30.5004,7.29213,7.9
30.5838,7.29235,7.9
30.6672,7.29237,7.9
30.75,7.29757,7.9
30.8334,7.30492,7.9
30.9168,7.30695,7.9
31.0002,7.30993,7.9
31.0836,7.31487,7.9
31.167,7.31532,7.9
31.2504,7.31329,7.9
31.3338,7.31194,7.9
31.4172,7.31101,7.9
31.5,7.31269,7.9
31.5834,7.31041,7.9
31.6668,7.30749,7.9
31.7502,7.30797,7.9
31.8336,7.31118,7.9
31.917,7.31677,7.9
32.0004,7.32469,7.9
32.0838,7.33192,7.9
32.1672,7.33898,7.9
32.25,7.34705,7.9
32.3334,7.35064,7.9
32.4168,7.35506,7.9
32.5002,7.35539,7.9
32.5836,7.35616,7.9
32.667,7.35586,7.9
32.7504,7.35353,7.9
32.8338,7.3507,7.9
32.9172,7.34859,7.9
33,7.3476,7.9
33.0834,7.34616,7.9
33.1668,7.34254,7.9
33.2502,7.34062,7.9
33.3336,7.34109,7.9
33.417,7.34103,7.9
33.5004,7.33904,7.9
33.5838,7.33908,7.9
33.6672,7.33781,7.9
33.75,7.33877,7.9
33.8334,7.33765,7.9
33.9168,7.33683,7.9
34.0002,7.33979,7.9
34.0836,7.3423,7.9
34.167,7.34451,7.9
34.2504,7.34593,7.9
34.3338,7.34791,7.9
34.4172,7.35124,7.9
34.5,7.34936,7.9
34.5834,7.34957,7.9
34.6668,7.3463,7.9
34.7502,7.34485,7.9
34.8336,7.3433,7.9
34.917,7.34506,7.9
35.0004,7.34412,7.9
35.0838,7.34395,7.9
35.1672,7.34462,7.9
35.25,7.34618,7.9
35.3334,7.34858,7.9
35.4168,7.3493,7.9
35.5002,7.35303,7.9
35.5836,7.3568,7.9
35.667,7.35843,7.9
35.7504,7.36149,7.9
35.8338,7.36072,7.9
35.9172,7.35884,7.9
36,7.3556,7.9
36.0834,7.35514,7.9
36.1668,7.35651,7.9
36.2502,7.35606,7.9
36.3336,7.35752,7.9
36.417,7.35859,7.9
36.5004,7.35706,7.9
36.5838,7.35713,7.9
36.6672,7.35859,7.9
36.75,7.35923,7.9
36.8334,7.36167,7.9
36.9168,7.3591,7.9
37.0002,7.35795,7.9
37.0836,7.35438,7.9
37.167,7.34773,7.9
37.2504,7.34085,7.9
37.3338,7.33764,7.9
37.4172,7.33356,7.9
37.5,7.33082,7.9
37.5834,7.33092,7.9
37.6668,7.33221,7.9
37.7502,7.33156,7.9
37.8336,7.33052,7.9
37.917,7.33128,7.9
38.0004,7.331,7.9
38.0838,7.33191,7.9
38.1672,7.33,7.9
38.25,7.32966,7.9
38.3334,7.33205,7.9
38.4168,7.3348,7.9
38.5002,7.33793,7.9
38.5836,7.34331,7.9
38.667,7.35176,7.9
38.7504,7.35906,7.9
38.8338,7.3673,7.9
38.9172,7.37536,7.9
39,7.37808,7.9
39.0834,7.38119,7.9
39.1668,7.38144,7.9
39.2502,7.37987,7.9
39.3336,7.37874,7.9
39.417,7.37721,7.9
39.5004,7.37834,7.9
39.5838,7.37734,7.9
39.6672,7.374,7.9
39.75,7.37381,7.9
39.8334,7.36966,7.9
39.9168,7.36524,7.9
40.0002,7.35837,7.9
40.0836,7.35702,7.9
40.167,7.35867,7.9
40.2504,7.35924,7.9
40.3338,7.35849,7.9
40.4172,7.35476,7.9
40.5,7.34689,7.9
40.5834,7.34081,7.9
40.6668,7.33609,7.9
40.7502,7.33203,7.9
40.8336,7.32909,7.9
40.917,7.32488,7.9
41.0004,7.32512,7.9
41.0838,7.32543,7.9
41.1672,7.32935,7.9
41.25,7.32858,7.9
41.3334,7.32583,7.9
41.4168,7.32096,7.9
41.5002,7.32217,7.9
41.5836,7.33004,7.9
41.667,7.3375,7.9
41.7504,7.34201,7.9
41.8338,7.34796,7.9
41.9172,7.34906,7.9
42,7.34606,7.9
42.0834,7.34177,7.9
42.1668,7.33346,7.9
42.2502,7.32343,7.9
42.3336,7.31378,7.9
42.417,7.30904,7.9
42.5004,7.30366,7.9
42.5838,7.30319,7.9
42.6672,7.30586,7.9
42.75,7.30522,7.9
42.8334,7.31075,7.9
42.9168,7.31491,7.9
43.0002,7.31945,7.9
43.0836,7.32273,7.9
43.167,7.32636,7.9
43.2504,7.33052,7.9
43.3338,7.3333,7.9
43.4172,7.33715,7.9
43.5,7.34127,7.9
43.5834,7.34246,7.9
43.6668,7.34601,7.9
43.7502,7.35116,7.9
43.8336,7.35572,7.9
43.917,7.35969,7.9
44.0004,7.3658,7.9
44.0838,7.36919,7.9
44.1672,7.37021,7.9
44.25,7.37317,7.9
44.3334,7.37516,7.9
44.4168,7.38608,7.9
44.5002,7.39535,7.9
44.5836,7.41605,7.9
44.667,7.44901,7.9
44.7504,7.47497,7.9
44.8338,7.49203,7.9
44.9172,7.50625,7.9
45,7.52758,7.9
45.0834,7.55517,7.9
45.1668,7.56848,7.9
45.2502,7.57823,7.9
45.3336,7.59057,7.9
45.417,7.61501,7.9
45.5004,7.64103,7.9
45.5838,7.6625,7.9
45.6672,7.68939,7.9
45.75,7.71109,7.9
45.8334,7.73014,7.9
45.9168,7.74693,7.9
46.0002,7.76119,7.9
46.0836,7.7733,7.9
46.167,7.78242,7.9
46.2504,7.79099,7.9
46.3338,7.79732,7.9
46.4172,7.80044,7.9
46.5,7.80552,7.9
46.5834,7.80658,7.9
46.6668,7.80915,7.9
46.7502,7.8081,7.9
46.8336,7.80887,7.9
46.917,7.81075,7.9
47.0004,7.81228,7.9
47.0838,7.81783,7.9
47.1672,7.82716,7.9
47.25,7.8351,7.9
47.3334,7.8409,7.9
47.4168,7.85075,7.9
47.5002,7.86393,7.9
47.5836,7.87408,7.9
47.667,7.88875,7.9
47.7504,7.88911,7.9
47.8338,7.89859,7.9
47.9172,7.91395,7.9
48,7.92449,7.9
48.0834,7.93501,7.9
48.1668,7.93689,7.9
48.2502,7.94507,7.9
48.3336,7.95313,7.9
48.417,7.96577,7.9
48.5004,7.97673,7.9
48.5838,7.98676,7.9
48.6672,7.98824,7.9
48.75,7.99193,7.9
48.8334,7.99709,7.9
48.9168,7.99996,7.9
49.0002,8.00385,7.9
49.0836,8.00553,7.9
49.167,8.00531,7.9
49.2504,7.99286,7.9
49.3338,7.98211,7.9
49.4172,7.97915,7.9
49.5,7.9741,7.9
49.5834,7.97795,7.9
49.6668,7.98064,7.9
49.7502,7.98191,7.9
49.8336,7.99016,7.9
49.917,8.0014,7.9
50.0004,8.0071,7.9
50.0838,8.01151,7.9
50.1672,7.99793,7.9
50.25,7.98231,7.9
50.3334,7.97445,7.9
50.4168,7.96268,7.9
50.5002,7.95579,7.9
50.5836,7.95179,7.9
50.667,7.95023,7.9
50.7504,7.95044,7.9
50.8338,7.94949,7.9
50.9154,7.94997,7.9
50.9994,7.95236,7.9
51.0834,7.95495,7.9
51.1674,7.95774,7.9
51.2514,7.96751,7.9
51.3354,7.9737,7.9
51.4194,7.98104,7.9
51.4974,7.98649,7.9
51.5814,7.99399,7.9
51.6654,8.00075,7.9
51.7494,8.01282,7.9
51.8334,8.02308,7.9
51.9174,8.03179,7.9
52.0014,8.04045,7.9
52.0854,8.05469,7.9
52.1694,8.0695,7.9
52.2474,8.08481,7.9
52.3314,8.10452,7.9
52.4154,8.11712,7.9
52.4994,8.12512,7.9
52.5834,8.13098,7.9
52.6674,8.13957,7.9
52.7514,8.15334,7.9
52.8354,8.17171,7.9
52.9194,8.17779,7.9
52.9974,8.17968,7.9
53.0814,8.17966,7.9
53.1654,8.17984,7.9
53.2494,8.18109,7.9
53.3334,8.18744,7.9
53.4174,8.18833,7.9
53.5014,8.19161,7.9
53.5854,8.19572,7.9
53.6694,8.20058,7.9
53.7474,8.21033,7.9
53.8314,8.21303,7.9
53.9154,8.22085,7.9
53.9994,8.22775,7.9
54.0834,8.23435,7.9
54.1674,8.24435,7.9
54.2514,8.25283,7.9
54.3354,8.26058,7.9
54.4194,8.26203,7.9
54.4974,8.2646,7.9
54.5814,8.26277,7.9
54.6654,8.25164,7.9
54.7494,8.24317,7.9
54.8334,8.23342,7.9
54.9174,8.23265,7.9
55.0014,8.23744,7.9
55.0854,8.24306,7.9
55.1694,8.25393,7.9
55.2474,8.26215,7.9
55.3314,8.2666,7.9
55.4154,8.27427,7.9
55.4994,8.27972,7.9
55.5834,8.28714,7.9
55.6674,8.28898,7.9
55.7514,8.29263,7.9
55.8354,8.29618,7.9
55.9194,8.30095,7.9
55.9974,8.30241,7.9
56.0814,8.30473,7.9
56.1654,8.30534,7.9
56.2494,8.30793,7.9
56.3334,8.30846,7.9
56.4174,8.31117,7.9
56.5014,8.31491,7.9
56.5854,8.3146,7.9
56.6694,8.31591,7.9
56.7474,8.31834,7.9
56.8314,8.32334,7.9
56.9154,8.32342,7.9
56.9994,8.32603,7.9
57.0834,8.33114,7.9
57.1674,8.33132,7.9
57.2514,8.33259,7.9
57.3354,8.33549,7.9
57.4194,8.33459,7.9
57.4974,8.33809,7.9
57.5814,8.33879,7.9
57.6654,8.34209,7.9
57.7494,8.34089,7.9
57.8334,8.34443,7.9
57.9174,8.34507,7.9
58.0014,8.34913,7.9
58.0854,8.34698,7.9
58.1694,8.35024,7.9
58.2474,8.35235,7.9
58.3314,8.35133,7.9
58.4154,8.35377,7.9
58.4994,8.35206,7.9
58.5834,8.35404,7.9
58.6674,8.35419,7.9
58.7514,8.35436,7.9
58.8354,8.35643,7.9
58.9194,8.35545,7.9
58.9974,8.35703,7.9
59.0814,8.35687,7.9
59.1654,8.35901,7.9
59.2494,8.3585,7.9
59.3334,8.36099,7.9
59.4174,8.3577,7.9
59.5014,8.36002,7.9
59.5854,8.36285,7.9
59.6694,8.35981,7.9
59.7474,8.3591,7.9
59.8314,8.36175,7.9
59.9154,8.36505,7.9
59.9994,8.3657,7.9
60.0834,8.36448,7.9
60.1674,8.36656,7.9
60.2514,8.36946,7.9
60.3354,8.36141,7.9
60.4194,8.35772,7.9
60.4974,8.35213,7.9
60.5814,8.34913,7.9
60.6654,8.35028,7.9
60.7494,8.35077,7.9
60.8334,8.35241,7.9
60.9174,8.36284,7.9
61.0014,8.3664,7.9
61.0854,8.37341,7.9
61.1694,8.37979,7.9
61.2474,8.38233,7.9
61.3314,8.38563,7.9
61.4154,8.38784,7.9
61.4994,8.38864,7.9
61.5834,8.39126,7.9
61.6674,8.39516,7.9
61.7514,8.39548,7.9
61.8354,8.3978,7.9
61.9194,8.40048,7.9
61.9974,8.39987,7.9
62.0814,8.40481,7.9
62.1654,8.4035,7.9
62.2494,8.40998,7.9
62.3334,8.41086,7.9
62.4174,8.40985,7.9
62.5014,8.41349,7.9
62.5854,8.40911,7.9
62.6694,8.40751,7.9
62.7474,8.41151,7.9
62.8314,8.41038,7.9
62.9154,8.41333,7.9
62.9994,8.41481,7.9
63.0834,8.41661,7.9
63.1674,8.4186,7.9
63.2514,8.42235,7.9
63.3354,8.42632,7.9
63.4194,8.42344,7.9
63.4974,8.42136,7.9
63.5814,8.41438,7.9
63.6654,8.41156,7.9
63.7494,8.40704,7.9
63.8334,8.40869,7.9
63.9174,8.4121,7.9
64.0014,8.41516,7.9
64.0854,8.41512,7.9
64.1694,8.41684,7.9
64.2474,8.41946,7.9
64.3314,8.41824,7.9
64.4154,8.42189,7.9
64.4994,8.42447,7.9
64.5834,8.42311,7.9
64.6674,8.4243,7.9
64.7514,8.42708,7.9
64.8354,8.42857,7.9
64.9194,8.42959,7.9
64.9974,8.43253,7.9
65.0814,8.43453,7.9
65.1654,8.4374,7.9
65.2494,8.44012,7.9
65.3334,8.43883,7.9
65.4174,8.43992,7.9
65.5014,8.44034,7.9
65.5854,8.44206,7.9
65.6694,8.44305,7.9
65.7474,8.44204,7.9
65.8314,8.44152,7.9
65.9154,8.44531,7.9
65.9994,8.44933,7.9
66.0834,8.45322,7.9
66.1674,8.45658,7.9
66.2514,8.45837,7.9
66.3354,8.45828,7.9
66.4194,8.45854,7.9
66.4974,8.45699,7.9
