time,gvc,water
85.3224,8.22034,7.6
85.4058,8.22159,7.6
85.4886,8.2216,7.6
85.572,8.22089,7.6
85.6554,8.21965,7.6
85.7388,8.2205,7.6
85.8222,8.21674,7.6
85.9056,8.21606,7.6
85.989,8.21998,7.6
86.0724,8.22272,7.6
86.1558,8.229,7.6
86.2386,8.22928,7.6
86.322,8.2305,7.6
86.4054,8.23746,7.6
86.4888,8.24593,7.6
86.5722,8.24989,7.6
86.6556,8.25593,7.6
86.739,8.26102,7.6
86.8224,8.25704,7.6
86.9052,8.2573,7.6
86.9886,8.26255,7.6
87.072,8.2571,7.6
87.1554,8.25523,7.6
87.2388,8.25815,7.6
87.3222,8.26039,7.6
87.4056,8.26381,7.6
87.489,8.26072,7.6
87.5724,8.26539,7.6
87.6552,8.26629,7.6
87.7386,8.26683,7.6
87.822,8.26657,7.6
87.9054,8.26661,7.6
87.9888,8.26956,7.6
88.0722,8.27033,7.6
88.1556,8.27223,7.6
88.239,8.27132,7.6
88.3224,8.26909,7.6
88.4058,8.26464,7.6
88.4886,8.26302,7.6
88.572,8.25987,7.6
88.6554,8.25613,7.6
88.7388,8.25475,7.6
88.8222,8.25745,7.6
88.9056,8.25714,7.6
88.989,8.26213,7.6
89.0724,8.26962,7.6
89.1558,8.27497,7.6
89.2386,8.27723,7.6
89.322,8.2831,7.6
89.4054,8.28781,7.6
89.4888,8.30312,7.6
89.5722,8.30518,7.6
89.6556,8.31599,7.6
89.739,8.3205,7.6
89.8224,8.32282,7.6
89.9052,8.32784,7.6
89.9886,8.32972,7.6
90.072,8.33486,7.6
90.1554,8.33546,7.6
90.2388,8.34101,7.6
90.3222,8.34589,7.6
90.4056,8.34898,7.6
90.489,8.35116,7.6
90.5724,8.34324,7.6
90.6552,8.34434,7.6
90.7386,8.34646,7.6
90.822,8.34874,7.6
90.9054,8.35049,7.6
90.9888,8.35161,7.6
91.0722,8.3484,7.6
91.1556,8.34431,7.6
91.239,8.33962,7.6
91.3224,8.34043,7.6
91.4058,8.34276,7.6
91.4886,8.34016,7.6
91.572,8.33733,7.6
91.6554,8.3403,7.6
91.7388,8.34171,7.6
91.8222,8.34275,7.6
91.9056,8.34645,7.6
91.989,8.34567,7.6
92.0724,8.34951,7.6
92.1558,8.3556,7.6
92.2386,8.35594,7.6
92.322,8.36091,7.6
92.4054,8.36374,7.6
92.4888,8.36754,7.6
92.5722,8.36586,7.6
92.6556,8.36595,7.6
92.739,8.36557,7.6
92.8224,8.36445,7.6
92.9052,8.36358,7.6
92.9886,8.36475,7.6
93.072,8.36688,7.6
93.1554,8.36703,7.6
93.2388,8.36722,7.6
93.3222,8.37085,7.6
93.4056,8.37198,7.6
93.489,8.37221,7.6
93.5724,8.37461,7.6
93.6558,8.37658,7.6
93.7386,8.37078,7.6
93.822,8.36956,7.6
93.9054,8.36777,7.6
93.9888,8.36754,7.6
94.0722,8.36914,7.6
94.1556,8.36923,7.6
94.239,8.3705,7.6
94.3224,8.37354,7.6
94.4058,8.37573,7.6
94.4886,8.37816,7.6
94.572,8.37837,7.6
94.6554,8.38449,7.6
94.7388,8.37925,7.6
94.8222,8.37715,7.6
94.9056,8.37669,7.6
94.989,8.37836,7.6
95.0724,8.38154,7.6
95.1552,8.38176,7.6
95.2386,8.38498,7.6
95.322,8.38711,7.6
95.4054,8.38947,7.6
95.4888,8.39216,7.6
95.5722,8.39266,7.6
95.6556,8.39525,7.6
95.739,8.40038,7.6
95.8224,8.40111,7.6
95.9052,8.4025,7.6
95.9886,8.40728,7.6
96.072,8.40552,7.6
96.1554,8.40911,7.6
96.2388,8.41304,7.6
96.3222,8.40652,7.6
96.4056,8.4095,7.6
96.489,8.39789,7.6
96.5724,8.39441,7.6
96.6558,8.38407,7.6
96.7386,8.38288,7.6
96.822,8.38127,7.6
96.9054,8.38485,7.6
96.9888,8.38786,7.6
97.0722,8.38943,7.6
97.1556,8.39055,7.6
97.239,8.39107,7.6
97.3224,8.39242,7.6
97.4058,8.39457,7.6
97.4886,8.39372,7.6
97.572,8.39334,7.6
97.6554,8.39267,7.6
97.7388,8.38756,7.6
97.8222,8.38556,7.6
97.9056,8.38128,7.6
97.989,8.38057,7.6
98.0724,8.37814,7.6
98.1552,8.37569,7.6
98.2386,8.37709,7.6
98.322,8.37693,7.6
98.4054,8.38067,7.6
98.4888,8.38535,7.6
98.5722,8.39257,7.6
98.6556,8.39373,7.6
98.739,8.39166,7.6
98.8224,8.38789,7.6
98.9052,8.38675,7.6
98.9886,8.38793,7.6
99.072,8.38971,7.6
99.1554,8.39502,7.6
99.2388,8.39345,7.6
99.3222,8.39733,7.6
99.4056,8.39789,7.6
99.489,8.40022,7.6
99.5724,8.40334,7.6
99.6558,8.40418,7.6
99.7386,8.40291,7.6
99.822,8.40573,7.6
99.9054,8.40822,7.6
99.9888,8.41184,7.6
100.0722,8.40792,7.6
100.1556,8.41038,7.6
100.239,8.41213,7.6
100.3224,8.41219,7.6
100.4058,8.41187,7.6
100.4886,8.41531,7.6
100.572,8.42308,7.6
100.6554,8.41988,7.6
100.7388,8.42245,7.6
100.8222,8.42617,7.6
100.9056,8.43171,7.6
100.989,8.43396,7.6
101.0724,8.43568,7.6
101.1552,8.43615,7.6
101.2386,8.43744,7.6
101.322,8.43421,7.6
101.4054,8.43651,7.6
101.4888,8.43262,7.6
101.5722,8.4216,7.6
101.6556,8.40776,7.6
101.739,8.38936,7.6
101.8224,8.38156,7.6
101.9052,8.37682,7.6
101.9886,8.3788,7.6
102.072,8.38221,7.6
102.1554,8.38976,7.6
102.2388,8.39408,7.6
102.3222,8.39565,7.6
102.4056,8.39832,7.6
102.489,8.40201,7.6
102.5724,8.40625,7.6
102.6558,8.40679,7.6
102.7386,8.40829,7.6
102.822,8.41341,7.6
102.9054,8.41317,7.6
102.9888,8.41627,7.6
103.0722,8.41147,7.6
103.1556,8.40211,7.6
103.239,8.39653,7.6
103.3224,8.39826,7.6
103.4058,8.39911,7.6
103.4886,8.4012,7.6
103.572,8.40665,7.6
103.6554,8.40574,7.6
103.7388,8.40833,7.6
103.8222,8.40281,7.6
103.9056,8.40307,7.6
103.989,8.40613,7.6
104.0724,8.40725,7.6
104.1552,8.41209,7.6
104.2386,8.41322,7.6
104.322,8.41772,7.6
104.4054,8.42356,7.6
104.4888,8.42596,7.6
104.5722,8.4251,7.6
104.6556,8.43197,7.6
104.739,8.43118,7.6
104.8224,8.43343,7.6
104.9058,8.42778,7.6
104.9886,8.43066,7.6
105.072,8.42798,7.6
105.1554,8.44152,7.6
105.2388,8.44666,7.6
105.3222,8.45895,7.6
105.4056,8.45727,7.6
105.489,8.45665,7.6
105.6354,8.44696,7.6
105.7188,8.44139,7.6
105.8022,8.43157,7.6
105.8856,8.42484,7.6
105.969,8.4201,7.6
106.0524,8.41839,7.6
106.1352,8.41729,7.6
106.2186,8.41841,7.6
106.302,8.4207,7.6
106.3854,8.42325,7.6
106.4688,8.41935,7.6
106.5522,8.41555,7.6
106.6356,8.41376,7.6
106.719,8.41032,7.6
106.8024,8.41518,7.6
106.8852,8.41363,7.6
106.9686,8.41486,7.6
107.052,8.41803,7.6
107.1354,8.41542,7.6
107.2188,8.4166,7.6
107.3022,8.4102,7.6
107.3856,8.40833,7.6
107.469,8.40555,7.6
107.5524,8.40309,7.6
107.6352,8.40051,7.6
107.7186,8.39837,7.6
107.802,8.39876,7.6
107.8854,8.39888,7.6
107.9688,8.39626,7.6
108.0522,8.39719,7.6
108.1356,8.39779,7.6
108.219,8.39871,7.6
108.3024,8.39649,7.6
108.3852,8.39527,7.6
108.4686,8.39318,7.6
108.552,8.39076,7.6
108.6354,8.38665,7.6
108.7188,8.38486,7.6
108.8022,8.38017,7.6
108.8856,8.37668,7.6
108.969,8.37332,7.6
109.0524,8.37011,7.6
109.1352,8.36634,7.6
109.2186,8.36215,7.6
109.302,8.35641,7.6
109.3854,8.3525,7.6
109.4688,8.3474,7.6
109.5522,8.34255,7.6
109.6356,8.33818,7.6
109.719,8.33224,7.6
109.8024,8.32833,7.6
109.8852,8.32328,7.6
109.9686,8.3219,7.6
110.052,8.32327,7.6
110.1354,8.32804,7.6
110.2188,8.33832,7.6
110.3022,8.3405,7.6
110.3856,8.34369,7.6
110.469,8.34609,7.6
110.5524,8.34858,7.6
110.6352,8.35261,7.6
110.7186,8.35482,7.6
110.802,8.35679,7.6
110.8854,8.3562,7.6
110.9688,8.35463,7.6
111.0522,8.35432,7.6
111.1356,8.35082,7.6
111.219,8.34993,7.6
111.3024,8.34835,7.6
111.3852,8.34638,7.6
111.4686,8.34372,7.6
111.552,8.3391,7.6
111.6354,8.33727,7.6
111.7188,8.3342,7.6
111.8022,8.32881,7.6
111.8856,8.3273,7.6
111.969,8.32476,7.6
112.0524,8.32163,7.6
112.1352,8.31518,7.6
112.2186,8.31153,7.6
112.302,8.30686,7.6
112.3854,8.30475,7.6
112.4688,8.29881,7.6
112.5522,8.295,7.6
112.6356,8.28827,7.6
112.719,8.28459,7.6
112.8024,8.2834,7.6
112.8852,8.28078,7.6
112.9686,8.27886,7.6
113.052,8.2763,7.6
113.1354,8.27381,7.6
113.2188,8.27012,7.6
113.3022,8.26649,7.6
113.3856,8.26098,7.6
113.469,8.25591,7.6
113.5524,8.25022,7.6
113.6352,8.24412,7.6
113.7186,8.24042,7.6
113.802,8.23818,7.6
113.8854,8.2321,7.6
113.9688,8.22915,7.6
114.0522,8.22587,7.6
114.1356,8.22171,7.6
114.219,8.21674,7.6
114.3024,8.21241,7.6
114.3852,8.20748,7.6
114.4686,8.20304,7.6
114.552,8.19937,7.6
114.6354,8.19854,7.6
114.7188,8.19676,7.6
114.8022,8.19422,7.6
114.8856,8.18799,7.6
114.969,8.18499,7.6
115.0524,8.17977,7.6
115.1352,8.1744,7.6
115.2186,8.16822,7.6
115.302,8.16342,7.6
115.3854,8.1577,7.6
115.4688,8.15494,7.6
115.5522,8.15116,7.6
115.6356,8.14748,7.6
115.719,8.14358,7.6
115.8024,8.1399,7.6
115.8852,8.13692,7.6
115.9686,8.13336,7.6
116.052,8.12797,7.6
116.1354,8.12206,7.6
116.2188,8.11607,7.6
116.3022,8.10839,7.6
116.3856,8.10226,7.6
116.469,8.09455,7.6
116.5524,8.09035,7.6
116.6352,8.08548,7.6
116.7186,8.07868,7.6
116.802,8.07288,7.6
116.8854,8.06683,7.6
116.9688,8.06081,7.6
117.0522,8.05308,7.6
117.1356,8.04615,7.6
117.219,8.04213,7.6
117.3024,8.03415,7.6
117.3852,8.02931,7.6
117.4686,8.02369,7.6
117.552,8.01496,7.6
117.6354,8.00906,7.6
117.7188,8.00227,7.6
117.8022,7.99716,7.6
117.8856,7.99088,7.6
117.969,7.98607,7.6
118.0524,7.97865,7.6
118.1352,7.9733,7.6
118.2186,7.96831,7.6
118.302,7.96349,7.6
118.3854,7.96103,7.6
118.4688,7.95673,7.6
118.5522,7.95117,7.6
118.6356,7.94378,7.6
118.719,7.93624,7.6
118.8024,7.92892,7.6
118.8852,7.92052,7.6
118.9686,7.91474,7.6
119.052,7.90912,7.6
119.1354,7.90404,7.6
119.2188,7.89911,7.6
119.3022,7.8953,7.6
119.3856,7.89205,7.6
119.469,7.88983,7.6
119.5524,7.88803,7.6
119.6352,7.8839,7.6
119.7186,7.88121,7.6
119.802,7.87851,7.6
119.8854,7.8705,7.6
119.9688,7.86694,7.6
120.0522,7.86284,7.6
120.1356,7.86302,7.6
120.219,7.85932,7.6
120.3024,7.85719,7.6
120.3852,7.85242,7.6
120.4686,7.84716,7.6
120.552,7.84311,7.6
120.6354,7.83659,7.6
120.7188,7.8288,7.6
120.8022,7.82098,7.6
120.8856,7.81405,7.6
120.969,7.80792,7.6
121.0524,7.80406,7.6
121.1352,7.79911,7.6
121.2186,7.79775,7.6
121.302,7.79353,7.6
121.3854,7.7907,7.6
121.4688,7.78628,7.6
121.5522,7.78077,7.6
121.6356,7.77762,7.6
121.719,7.77339,7.6
121.8024,7.77186,7.6
121.8852,7.76843,7.6
121.9686,7.75849,7.6
122.052,7.75641,7.6
122.1354,7.75168,7.6
122.2188,7.75036,7.6
122.3022,7.74601,7.6
122.3856,7.74118,7.6
122.469,7.73615,7.6
122.5524,7.73168,7.6
122.6352,7.72893,7.6
122.7186,7.72727,7.6
122.802,7.72546,7.6
122.8854,7.72543,7.6
122.9688,7.72376,7.6
123.0522,7.72288,7.6
123.1356,7.72137,7.6
123.219,7.72027,7.6
123.3024,7.71865,7.6
123.3852,7.71812,7.6
123.4686,7.71659,7.6
123.552,7.71444,7.6
123.6354,7.71433,7.6
123.7188,7.71319,7.6
123.8022,7.71204,7.6
123.8856,7.71243,7.6
123.969,7.71092,7.6
124.0524,7.71197,7.6
124.1352,7.71203,7.6
124.2186,7.71176,7.6
124.302,7.71245,7.6
124.3854,7.71235,7.6
124.4688,7.71277,7.6
124.5522,7.70796,7.6
124.6356,7.70358,7.6
124.719,7.69767,7.6
124.8024,7.69253,7.6
124.8852,7.6865,7.6
124.9686,7.6751,7.6
125.052,7.669,7.6
125.1354,7.65949,7.6
125.2188,7.65386,7.6
125.3022,7.64952,7.6
125.3856,7.64524,7.6
125.469,7.64164,7.6
125.5524,7.64079,7.6
125.6352,7.64058,7.6
125.7186,7.63933,7.6
125.802,7.6359,7.6
125.8854,7.633,7.6
125.9688,7.63146,7.6
126.0522,7.63128,7.6
126.1356,7.63084,7.6
126.219,7.62639,7.6
126.3024,7.62207,7.6
126.3852,7.61575,7.6
126.4686,7.61184,7.6
126.552,7.6036,7.6
126.6354,7.5988,7.6
126.7188,7.59059,7.6
126.8022,7.58643,7.6
126.8856,7.58095,7.6
126.969,7.57647,7.6
127.0524,7.5684,7.6
127.1352,7.57007,7.6
127.2186,7.56772,7.6
127.302,7.57216,7.6
127.3854,7.57343,7.6
127.4688,7.57581,7.6
127.5522,7.57285,7.6
127.6356,7.57125,7.6
127.719,7.56754,7.6
127.8024,7.56566,7.6
127.8852,7.56095,7.6
127.9686,7.55555,7.6
128.052,7.55335,7.6
128.1354,7.55101,7.6
128.2188,7.54873,7.6
128.3022,7.54701,7.6
128.3856,7.5442,7.6
128.469,7.54192,7.6
128.5524,7.53913,7.6
128.6352,7.53619,7.6
128.7186,7.53151,7.6
128.802,7.5246,7.6
128.8854,7.51651,7.6
128.9688,7.50164,7.6
129.0522,7.48815,7.6
129.1356,7.47711,7.6
129.219,7.45993,7.6
129.3024,7.44055,7.6
129.3852,7.42055,7.6
129.4686,7.42162,7.6
129.552,7.40488,7.6
129.6354,7.39477,7.6
129.7188,7.37205,7.6
129.8022,7.37085,7.6
129.8856,7.35695,7.6
129.969,7.34829,7.6
130.0524,7.33812,7.6
130.1352,7.32253,7.6
130.2186,7.31119,7.6
130.302,7.29023,7.6
130.3854,7.29992,7.6
130.4688,7.29624,7.6
130.5522,7.29481,7.6
130.6356,7.28556,7.6
130.719,7.27981,7.6
130.8024,7.28657,7.6
130.8852,7.27092,7.6
130.9686,7.26927,7.6
131.052,7.2691,7.6
131.1354,7.26487,7.6
131.2188,7.25818,7.6
131.3022,7.25206,7.6
131.3856,7.24521,7.6
131.469,7.23474,7.6
131.5524,7.2263,7.6
131.6352,7.22038,7.6
131.7186,7.20729,7.6
131.802,7.19709,7.6
131.8854,7.18978,7.6
131.9688,7.18031,7.6
132.0522,7.17466,7.6
132.1356,7.16913,7.6
132.219,7.16335,7.6
132.3024,7.15371,7.6
132.3852,7.14528,7.6
132.4686,7.13394,7.6
132.552,7.1294,7.6
132.6354,7.11999,7.6
132.7188,7.11411,7.6
132.8022,7.10734,7.6
132.8856,7.10007,7.6
132.969,7.0902,7.6
133.0524,7.08586,7.6
133.1352,7.07902,7.6
133.2186,7.0721,7.6
133.302,7.06901,7.6
133.3854,7.07011,7.6
133.4688,7.06391,7.6
133.5522,7.06513,7.6
133.6356,7.06036,7.6
133.719,7.05766,7.6
133.8024,7.05474,7.6
133.8852,7.04658,7.6
133.9686,7.04244,7.6
134.052,7.03745,7.6
134.1354,7.03225,7.6
134.2188,7.02514,7.6
134.3022,7.02033,7.6
134.3856,7.01567,7.6
134.469,7.01134,7.6
134.5524,7.00821,7.6
134.6352,7.00552,7.6
134.7186,6.99993,7.6
134.802,6.9969,7.6
134.8854,6.99478,7.6
134.9688,6.99061,7.6
135.0522,6.98924,7.6
135.1356,6.98612,7.6
135.219,6.98531,7.6
135.3024,6.98364,7.6
135.3852,6.98191,7.6
135.4686,6.9799,7.6
135.552,6.97616,7.6
135.6354,6.97218,7.6
135.7188,6.96197,7.6
135.8022,6.96209,7.6
135.8856,6.95029,7.6
135.969,6.94156,7.6
136.0524,6.93403,7.6
136.1352,6.92853,7.6
136.2186,6.9222,7.6
136.302,6.91725,7.6
136.3854,6.91257,7.6
136.4688,6.90875,7.6
136.5522,6.90298,7.6
136.6356,6.8982,7.6
136.719,6.89608,7.6
136.8024,6.89121,7.6
136.8852,6.89017,7.6
136.9686,6.88905,7.6
137.052,6.88673,7.6
137.1354,6.88709,7.6
137.2188,6.88777,7.6
137.3022,6.88414,7.6
137.3856,6.88818,7.6
137.469,6.88245,7.6
137.5524,6.88127,7.6
137.6352,6.88227,7.6
137.7186,6.88126,7.6
137.802,6.87972,7.6
137.8854,6.88146,7.6
137.9688,6.88101,7.6
138.0522,6.8816,7.6
138.1356,6.88145,7.6
138.219,6.87983,7.6
138.3024,6.88314,7.6
138.3852,6.88239,7.6
138.4686,6.88243,7.6
138.552,6.88111,7.6
138.6354,6.8812,7.6
138.7188,6.87651,7.6
138.8022,6.87533,7.6
138.8856,6.87282,7.6
138.969,6.8714,7.6
139.0524,6.86956,7.6
139.1352,6.86913,7.6
139.2186,6.86678,7.6
139.302,6.86648,7.6
139.3854,6.86268,7.6
139.4688,6.8634,7.6
139.5522,6.86458,7.6
139.6356,6.86705,7.6
139.719,6.86537,7.6
139.8024,6.86908,7.6
139.8852,6.87042,7.6
139.9686,6.87256,7.6
140.052,6.8695,7.6
140.1354,6.87344,7.6
140.2188,6.87154,7.6
140.3022,6.87165,7.6
140.3856,6.86766,7.6
140.469,6.86627,7.6
140.5524,6.866,7.6
140.6352,6.86399,7.6
140.7186,6.86467,7.6
140.802,6.86091,7.6
140.8854,6.86037,7.6
140.9688,6.85563,7.6
141.0522,6.85614,7.6
141.1356,6.85254,7.6
141.219,6.84999,7.6
141.3024,6.84882,7.6
141.3852,6.84653,7.6
141.4686,6.84442,7.6
141.552,6.842,7.6
141.6354,6.83952,7.6
141.7188,6.83871,7.6
141.8022,6.83558,7.6
141.8856,6.83444,7.6
141.969,6.83254,7.6
142.0524,6.83077,7.6
142.1352,6.81729,7.6
142.2186,6.82995,7.6
142.302,6.81385,7.6
142.3854,6.81496,7.6
142.4688,6.80505,7.6
142.5522,6.80656,7.6
142.6356,6.79884,7.6
142.719,6.8163,7.6
142.8024,6.80051,7.6
142.8852,6.7981,7.6
142.9686,6.79602,7.6
143.052,6.79508,7.6
143.1354,6.79168,7.6
143.2188,6.79042,7.6
143.3022,6.78846,7.6
143.3856,6.78495,7.6
143.469,6.78241,7.6
143.5524,6.7811,7.6
143.6352,6.77957,7.6
143.7186,6.77854,7.6
143.802,6.77709,7.6
143.8854,6.77553,7.6
143.9688,6.77683,7.6
144.0522,6.77299,7.6
144.1356,6.77508,7.6
144.219,6.77317,7.6
144.3024,6.77522,7.6
144.3852,6.77373,7.6
144.4686,6.77414,7.6
144.552,6.7767,7.6
144.6354,6.77711,7.6
144.7188,6.77465,7.6
144.8022,6.7765,7.6
144.8856,6.77752,7.6
144.969,6.77837,7.6
145.0524,6.77982,7.6
145.1352,6.78077,7.6
145.2186,6.78455,7.6
145.302,6.78668,7.6
145.3854,6.78928,7.6
145.4688,6.79078,7.6
145.5522,6.79125,7.6
145.6356,6.79252,7.6
145.719,6.79229,7.6
145.8024,6.79226,7.6
145.8852,6.79085,7.6
145.9686,6.7932,7.6
146.052,6.79201,7.6
146.1354,6.79285,7.6
146.2188,6.79425,7.6
146.3022,6.796,7.6
146.3856,6.7978,7.6
146.469,6.79841,7.6
146.5524,6.7992,7.6
146.6352,6.79836,7.6
146.7186,6.79745,7.6
146.802,6.79689,7.6
146.8854,6.79667,7.6
146.9688,6.79593,7.6
147.0522,6.79398,7.6
147.1356,6.79522,7.6
147.219,6.78972,7.6
147.3024,6.78999,7.6
147.3852,6.78673,7.6
147.4686,6.78569,7.6
147.552,6.7851,7.6
147.6354,6.78104,7.6
147.7188,6.7812,7.6
147.8022,6.78351,7.6
147.8856,6.78418,7.6
147.969,6.78377,7.6
148.0524,6.78637,7.6
148.1352,6.78737,7.6
148.2186,6.78974,7.6
148.302,6.78953,7.6
148.3854,6.78865,7.6
148.4688,6.79082,7.6
148.5522,6.79269,7.6
148.6356,6.7917,7.6
148.719,6.79307,7.6
148.8024,6.79373,7.6
148.8852,6.79537,7.6
148.9686,6.79604,7.6
149.052,6.79559,7.6
149.1354,6.79587,7.6
149.2188,6.79767,7.6
149.3022,6.79696,7.6
149.3856,6.79722,7.6
149.469,6.79934,7.6
149.5524,6.80006,7.6
149.6352,6.802,7.6
149.7186,6.8017,7.6
149.802,6.80226,7.6
149.8854,6.80265,7.6
149.9688,6.80339,7.6
150.0522,6.80342,7.6
150.1356,6.80367,7.6
150.219,6.80197,7.6
150.3024,6.80188,7.6
150.3852,6.801,7.6
150.4686,6.79888,7.6
150.552,6.79926,7.6
150.6354,6.79699,7.6
150.7188,6.79692,7.6
150.8022,6.79632,7.6
150.8856,6.79576,7.6
150.969,6.79764,7.6
151.0524,6.79774,7.6
151.134,6.79881,7.6
151.218,6.79959,7.6
151.302,6.79735,7.6
151.386,6.79904,7.6
151.47,6.79867,7.6
151.554,6.79921,7.6
151.638,6.79786,7.6
151.716,6.79846,7.6
151.8,6.79879,7.6
151.884,6.79972,7.6
151.968,6.7995,7.6
152.052,6.79796,7.6
152.136,6.80015,7.6
152.22,6.7985,7.6
152.304,6.79835,7.6
152.388,6.79756,7.6
152.466,6.7982,7.6
152.55,6.79777,7.6
152.634,6.79653,7.6
152.718,6.79673,7.6
152.802,6.79634,7.6
152.886,6.79645,7.6
152.97,6.79737,7.6
153.054,6.79781,7.6
153.138,6.79865,7.6
153.216,6.80091,7.6
153.3,6.80131,7.6
153.384,6.80256,7.6
153.468,6.80376,7.6
153.552,6.80401,7.6
153.636,6.80461,7.6
153.72,6.80557,7.6
153.804,6.80582,7.6
153.888,6.8071,7.6
153.966,6.80648,7.6
154.05,6.8062,7.6
154.134,6.80683,7.6
154.218,6.80754,7.6
154.302,6.80991,7.6
154.386,6.81071,7.6
154.47,6.81368,7.6
154.554,6.81727,7.6
154.638,6.81981,7.6
154.716,6.82262,7.6
154.8,6.82433,7.6
154.884,6.82764,7.6
154.968,6.82765,7.6
155.052,6.8282,7.6
155.136,6.83387,7.6
155.22,6.83576,7.6
155.304,6.83587,7.6
155.388,6.83856,7.6
155.466,6.84169,7.6
155.55,6.85032,7.6
155.634,6.85142,7.6
155.718,6.8567,7.6
155.802,6.8602,7.6
155.886,6.86334,7.6
155.97,6.86195,7.6
156.054,6.86538,7.6
156.138,6.86649,7.6
156.216,6.86553,7.6
156.3,6.86461,7.6
156.384,6.86166,7.6
156.468,6.86066,7.6
156.552,6.85784,7.6
156.636,6.85583,7.6
156.72,6.85473,7.6
156.804,6.85401,7.6
156.888,6.85329,7.6
156.966,6.85433,7.6
157.05,6.85156,7.6
157.134,6.85384,7.6
157.218,6.85376,7.6
157.302,6.85307,7.6
157.386,6.85377,7.6
157.47,6.85321,7.6
157.554,6.85378,7.6
157.638,6.85552,7.6
157.716,6.85621,7.6
157.8,6.85811,7.6
157.884,6.86242,7.6
157.968,6.86419,7.6
158.052,6.8706,7.6
158.136,6.87747,7.6
158.22,6.88388,7.6
158.304,6.88905,7.6
158.388,6.89411,7.6
158.466,6.90218,7.6
158.55,6.91018,7.6
158.634,6.91503,7.6
158.718,6.92208,7.6
158.802,6.93225,7.6
158.886,6.93644,7.6
158.97,6.94608,7.6
159.054,6.95819,7.6
159.138,6.96788,7.6
159.216,6.97379,7.6
159.3,6.9794,7.6
159.384,6.98188,7.6
159.468,6.98664,7.6
159.552,6.99015,7.6
159.636,6.99253,7.6
159.72,6.99641,7.6
159.804,7.00178,7.6
159.888,7.00698,7.6
159.966,7.01397,7.6
160.05,7.01989,7.6
160.134,7.02613,7.6
160.218,7.03534,7.6
160.302,7.04442,7.6
160.386,7.05912,7.6
160.47,7.07095,7.6
160.554,7.08828,7.6
160.638,7.10075,7.6
160.716,7.11237,7.6
160.8,7.12324,7.6
160.884,7.13306,7.6
160.968,7.13993,7.6
161.052,7.14898,7.6
161.136,7.15418,7.6
161.22,7.16284,7.6
161.304,7.16826,7.6
161.388,7.17077,7.6
161.466,7.17532,7.6
161.55,7.18052,7.6
161.634,7.18677,7.6
161.718,7.19707,7.6
161.802,7.20731,7.6
161.886,7.21699,7.6
161.97,7.22884,7.6
162.054,7.24011,7.6
162.138,7.25153,7.6
162.216,7.26231,7.6
162.3,7.27362,7.6
162.384,7.28808,7.6
162.468,7.30291,7.6
162.552,7.32221,7.6
162.636,7.33608,7.6
162.72,7.34784,7.6
162.804,7.35775,7.6
162.888,7.37154,7.6
162.966,7.38449,7.6
163.05,7.39665,7.6
163.134,7.40792,7.6
163.218,7.42151,7.6
163.302,7.43384,7.6
163.386,7.44497,7.6
163.47,7.45928,7.6
163.554,7.47233,7.6
163.638,7.47895,7.6
163.716,7.4834,7.6
163.8,7.49421,7.6
163.884,7.5027,7.6
163.968,7.51585,7.6
164.052,7.52336,7.6
164.136,7.53291,7.6
164.22,7.54251,7.6
164.304,7.5513,7.6
164.388,7.56923,7.6
164.466,7.58073,7.6
164.55,7.5953,7.6
164.634,7.60899,7.6
164.718,7.62516,7.6
164.802,7.6384,7.6
164.886,7.65554,7.6
164.97,7.67418,7.6
165.054,7.68361,7.6
165.138,7.70219,7.6
165.216,7.71067,7.6
165.3,7.71998,7.6
165.384,7.72401,7.6
165.468,7.72857,7.6
165.552,7.73321,7.6
165.636,7.73985,7.6
165.72,7.74461,7.6
165.804,7.75102,7.6
165.888,7.75981,7.6
165.966,7.76766,7.6
166.05,7.77777,7.6
166.134,7.7908,7.6
166.218,7.80541,7.6
166.302,7.81266,7.6
166.386,7.83097,7.6
166.47,7.84708,7.6
166.554,7.85499,7.6
166.638,7.87049,7.6
166.716,7.88617,7.6
166.8,7.89881,7.6
166.884,7.91458,7.6
166.968,7.93581,7.6
167.052,7.95087,7.6
167.136,7.95698,7.6
167.22,7.9677,7.6
167.304,7.97928,7.6
167.388,7.99,7.6
167.466,7.99944,7.6
167.55,8.01091,7.6
167.634,8.02589,7.6
167.718,8.03487,7.6
167.802,8.04958,7.6
167.886,8.05556,7.6
167.97,8.07042,7.6
168.054,8.0809,7.6
168.138,8.08872,7.6
168.216,8.0967,7.6
168.3,8.1007,7.6
168.384,8.10818,7.6
168.468,8.11701,7.6
168.552,8.12206,7.6
168.636,8.12103,7.6
168.72,8.12347,7.6
168.804,8.12689,7.6
168.888,8.12637,7.6
168.966,8.12839,7.6
169.05,8.12545,7.6
169.134,8.14032,7.6
169.218,8.13277,7.6
169.302,8.12175,7.6
169.386,8.11076,7.6
169.47,8.10702,7.6
169.554,8.10568,7.6
169.638,8.10881,7.6
169.716,8.10958,7.6
169.8,8.11068,7.6
169.884,8.11234,7.6
169.968,8.11864,7.6
170.052,8.11979,7.6
170.136,8.11934,7.6
170.22,8.12022,7.6
170.304,8.12401,7.6
170.388,8.12705,7.6
170.466,8.12648,7.6
170.55,8.12519,7.6
170.634,8.12759,7.6
170.718,8.12782,7.6
170.802,8.12855,7.6
170.886,8.12584,7.6
170.97,8.12979,7.6
171.054,8.12747,7.6
